NPRI_id,province,latitude,longitude
2386,ON,42.2749,-82.4313
2388,ON,43.78908,-79.60242
2390,ON,43.23853,-81.13144
2392,ON,43.8333,-79.0267
2395,QC,45.4282,-73.6482
2399,ON,43.20577,-79.60376
2400,ON,43.1698,-79.2123
2401,ON,43.3661,-80.284
2404,ON,42.2872,-83.0169
2405,NB,45.7664,-66.6787
2406,SK,51.9386,-106.084
2407,ON,43.3842,-80.7035
2408,BC,49.2827,-123.077
2409,ON,43.7008,-80.3864
2410,ON,43.59472,-79.53723
2413,QC,45.22274,-72.7749
2420,QC,45.283,-72.9637
2421,PE,46.2637,-63.1661
2422,ON,43.615,-79.53
2423,ON,43.8497,-79.0294
2439,QC,46.9783,-70.5625
2446,AB,50.0311,-110.641
2451,ON,43.9578,-78.1208
2454,MB,49.88402,-97.08155
2455,QC,45.5427,-73.6646
2456,QC,45.2653,-74.1122
2461,QC,45.5605,-71.976
2464,BC,49.2239,-122.8917
2469,ON,43.7695,-79.2665
2470,ON,43.7754,-79.2384
2471,ON,43.815,-79.3533
2472,ON,43.8354,-79.3301
2473,ON,43.53834,-80.32051
2474,AB,53.3395,-113.5402
2475,QC,45.5907,-75.4238
2478,QC,45.5503,-75.3867
2481,QC,45.87817,-72.54483
2484,AB,53.4931,-113.4546
2487,ON,43.2322,-79.7131
2488,ON,44.00597,-79.38836
2489,ON,44.29012,-78.29158
2490,ON,48.3503,-89.2231
2493,BC,53.8168,-122.7264
2494,QC,46.2314,-73.0211
2496,ON,43.265,-79.8414
2499,ON,43.3809,-79.764
2502,QC,46.3583,-72.5185
2505,ON,43.9891,-79.4529
2510,ON,43.74302,-79.624
2511,MB,49.90644,-97.1926
2512,ON,45.0009,-79.3148
2515,MB,49.8309,-99.9078
2517,AB,51.181625,-114.4721
2518,ON,44.3468,-79.6851
2521,ON,43.53191,-80.311
2524,QC,45.3987,-73.5235
2525,ON,43.1733,-80.2322
2528,BC,49.1827,-122.6736
2531,AB,53.7056,-113.1899
2533,AB,51.0001,-113.9843
2536,ON,43.815,-79.4952
2537,ON,42.8804,-82.2971
2539,ON,45.3688,-77.6061
2540,ON,44.62,-75.7667
2541,ON,43.7137,-79.5832
2543,ON,43.6686,-79.6483
2544,ON,43.3817,-80.7141
2545,ON,43.67184,-79.67621
2546,ON,43.6812,-79.5901
2547,QC,45.42984,-73.90539
2548,NT,62.4335,-114.3946
2550,ON,43.719,-79.2786
2551,QC,48.1,-77.7583
2553,BC,53.00666,-122.49816
2556,ON,42.78,-81.1735
2559,QC,45.3944,-72.7361
2560,ON,43.6584,-80.3003
2561,QC,45.5783,-72.525
2564,QC,46.1583,-71.8889
2567,ON,43.7719,-79.5505
2570,ON,44.03759,-79.45024
2572,ON,44.037,-79.4438
2574,ON,44.03639,-79.44714
2576,ON,44.038423,-79.447196
2578,ON,43.82728,-79.48547
2580,ON,43.825181,-79.26029
2582,ON,42.3005,-82.8207
2586,BC,49.18041,-122.91235
2587,QC,46.615,-72.6817
2589,ON,43.8159,-79.497
2591,ON,43.8441,-79.3631
2593,ON,43.7451,-79.6281
2595,ON,43.8237,-79.4947
2597,NS,46.2179,-60.2417
2599,AB,51.02277,-114.02766
2601,QC,45.6008,-73.5943
2602,ON,43.724,-79.472
2603,ON,43.7043,-79.5901
2604,NB,45.262,-66.0924
2607,ON,48.7965,-87.1039
2617,ON,43.318600000000004,-80.8457
2620,ON,44.4054,-76.6611
2623,ON,43.4542,-80.4995
2626,ON,43.4583,-80.487
2630,AB,52.03283,-113.939632
2633,ON,43.804,-79.5479
2636,QC,48.3322,-70.8751
2638,SK,50.47,-104.744
2640,ON,43.7759,-79.2482
2646,ON,43.7122,-79.6228
2656,ON,44.2821,-78.29
2660,ON,43.2588,-79.7843
2663,AB,53.5551,-113.5268
2666,ON,43.2645,-79.8359
2669,MB,50.2277,-99.5073
2670,ON,43.9597,-78.1297
2674,BC,53.8432,-122.7325
2677,ON,43.8259,-79.4837
2681,ON,43.8232,-79.4915
2683,ON,42.7875,-81.1625
2685,ON,43.8234,-79.4845
2687,ON,43.7464,-79.6257
2691,ON,43.2212,-79.2056
2693,ON,43.5386,-80.3064
2695,ON,42.9232,-79.2486
2698,ON,43.1843,-79.474
2700,ON,43.9666,-79.2638
2703,ON,43.7082,-79.806
2704,ON,43.0644,-79.082
2707,ON,43.05,-79.0917
2710,ON,51.06183,-93.74323
2712,SK,50.3884,-105.51963
2715,ON,43.7189,-80.3804
2719,ON,43.639,-80.0515
2722,ON,43.1438,-80.1861
2734,ON,42.9025,-82.4567
2737,ON,43.6306,-79.6575
2740,SK,50.5176,-104.6301
2741,AB,50.985432,-113.992392
2744,ON,44.280284,-78.2954
2745,ON,42.92065,-81.19304
2748,MB,49.9002,-97.1814
2749,AB,50.05,-110.6417
2750,ON,43.2551,-79.9009
2751,ON,43.49463,-80.21492
2752,QC,46.5425,-72.7647
2754,QC,48.2274,-79.0286
2760,AB,53.20756,-114.99352
2762,AB,53.59306,-116.3903
2764,AB,55.2695,-114.5983
2766,QC,46.8167,-71.25
2767,ON,43.7026,-79.6062
2770,ON,43.1559,-80.2312
2776,BC,49.28869,-123.00575
2781,AB,51.5708,-114.8517
2785,QC,45.3128,-73.8822
2788,BC,54.0102,-128.7036
2791,QC,52.7666,-67.3521
2794,BC,54.0332,-125.1183
2796,AB,55.0706,-118.6888
2799,QC,46.375,-72.3972
2801,QC,49.2286,-68.1912
2803,QC,45.6339,-73.8474
2806,ON,43.1465,-79.2608
2809,ON,42.8528,-80.7048
2812,ON,42.8517,-80.7082
2815,ON,48.5493,-81.078
2828,ON,44.2567,-76.9469
2835,ON,43.4111,-80.3069
2838,ON,42.9764,-81.2477
2841,ON,43.7098,-79.5495
2844,ON,43.577,-79.5545
2846,ON,43.2473,-79.7556
2848,ON,43.2584,-79.774
2850,ON,43.25,-79.7833
2852,QC,45.6758,-74.4095
2855,QC,46.3832,-72.3724
2857,AB,50.8467,-113.58117
2860,AB,53.502691,-113.419233
2861,MB,49.893,-96.9875
2866,SK,50.4555,-104.6003
2869,ON,48.6925,-85.8939
2872,BC,49.6664,-123.2513
2875,AB,55.0712,-118.6912
2878,ON,43.7054,-79.3615
2891,ON,43.4207,-79.717
2903,ON,43.7707,-79.2923
2909,QC,45.3708,-73.5541
2912,BC,53.8543,-122.7312
2915,ON,42.7922,-81.1734
2917,ON,45.3463,-79.2426
2923,MB,49.924915,-97.216179
2924,BC,50.6861,-120.4037
2927,ON,43.8625,-78.8925
2932,ON,43.9733,-78.1625
2935,QC,48.12065,-77.91646
2938,QC,45.2283,-74.0981
2948,QC,46.7111,-79.0967
2951,QC,46.7103,-79.0958
2954,QC,46.7233,-79.1081
2957,QC,46.7122,-79.0972
2960,AB,53.7959,-113.0996
2963,AB,53.8042,-113.0824
2966,ON,44.752,-79.8781
2969,ON,44.752,-79.8781
2972,ON,49.1573,-85.7902
2975,QC,45.3583,-71.975
2978,QC,48.42787,-71.17462
2981,QC,45.5827,-73.5337
2984,ON,43.26926,-79.8246
2986,QC,45.8206,-73.2661
2989,QC,48.5675,-67.6767
2991,AB,53.4133,-117.5706
2994,AB,51.00527,-114.0635
2996,QC,45.26043,-74.1017
2998,AB,50.0537,-110.71139
3004,ON,43.7654,-79.5526
3013,ON,48.9418,-88.2494
3015,ON,44.0388,-79.4574
3017,ON,43.8216,-79.3953
3019,ON,43.7895,-79.5002
3021,ON,43.7857,-79.4876
3023,ON,43.8283,-79.4667
3026,ON,43.827,-79.488
3028,ON,43.8215,-79.4973
3030,ON,43.6564,-79.6597
3032,ON,43.0293,-80.892
3037,ON,43.3798,-79.7776
3040,ON,43.1802,-80.3424
3043,QC,45.546113,-73.533495
3045,ON,43.715,-79.7272
3048,ON,48.3592,-89.2219
3054,QC,48.575,-71.6561
3057,QC,46.561,-72.7351
3060,QC,48.3007,-71.1289
3062,QC,48.3058,-70.9267
3068,ON,43.7004,-79.5801
3071,ON,42.9306,-82.4433
3081,ON,43.9657,-78.1813
3084,ON,43.6359,-79.6281
3086,ON,43.7606,-79.4753
3087,MB,49.9119,-97.195
3088,AB,53.5748,-113.566
3089,ON,43.7933,-79.255
3090,ON,43.2186,-79.6817
3091,ON,44.6051,-75.6966
3095,QC,45.44147,-73.64806
3096,ON,43.3644,-79.8037
3097,ON,43.1558,-80.2105
3107,QC,45.425474,-73.643342
3110,AB,51.1046,-112.9878
3111,ON,43.4127,-80.4434
3112,ON,43.6715,-79.4659
3113,BC,49.0702,-122.4815
3114,QC,45.57608,-73.6337
3115,ON,43.2643,-79.852
3116,ON,43.8584,-78.9044
3117,ON,43.3693,-79.7912
3118,BC,49.1986,-123.0704
3119,QC,45.4322,-73.9051
3120,ON,43.8763,-78.8482
3121,ON,43.4051,-80.3228
3122,QC,45.4905,-73.6764
3123,QC,45.4728,-73.8239
3124,QC,45.3942,-72.7517
3125,QC,45.4583,-73.8371
3126,ON,46.4122,-82.6533
3127,QC,45.62445,-73.52141
3128,ON,43.7087,-79.5679
3140,QC,47.45,-72.7917
3141,ON,43.6531,-79.445
3142,ON,43.695,-79.7421
3143,ON,43.3942,-80.3381
3146,ON,42.9361,-82.4327
3147,ON,46.0554,-77.3628
3149,ON,42.39,-82.2221
3152,ON,42.5836,-82.4013
3155,ON,43.7486,-79.5333
3158,ON,42.999,-79.2356
3161,ON,43.8104,-79.0676
3163,ON,43.8681,-78.725
3165,ON,43.5457,-80.2845
3171,BC,54.0441,-128.6989
3174,QC,45.4822,-71.6613
3177,ON,42.7819,-81.1649
3180,ON,44.1969,-77.3833
3182,ON,43.3028,-80.621
3185,ON,46.2681,-81.7683
3188,ON,44.7328,-79.8666
3190,ON,44.7584,-79.8733
3192,ON,43.3933,-80.3479
3195,QC,45.4089,-73.4925
3197,ON,48.6942,-85.9188
3198,ON,43.0171,-81.1845
3201,ON,44.9024,-76.2307
3204,MB,49.1806,-98.09369
3207,ON,44.4348,-77.8834
3210,ON,44.6131,-75.6951
3213,ON,43.8045,-79.5023
3216,ON,43.787,-79.4964
3219,AB,50.983,-113.9884
3221,ON,43.8601,-78.8662
3223,ON,43.177,-79.2087
3225,ON,43.7264,-79.2925
3227,ON,43.1665,-79.2615
3229,ON,42.3072,-83.002
3231,ON,43.1407,-79.1873
3233,ON,43.1429,-80.1891
3236,BC,49.2498,-122.7596
3238,ON,48.8361,-91.5656
3240,BC,49.29879,-122.89059
3242,QC,48.6667,-72.4583
3245,ON,43.6748,-79.5883
3248,ON,46.4694,-81.0324
3249,QC,45.4472,-73.6667
3250,QC,45.42488,-73.90545
3253,QC,45.87024,-72.48163
3254,QC,45.3023,-72.7055
3266,ON,43.0998,-79.5326
3269,AB,50.8458,-113.5867
3271,QC,45.3121,-73.2691
3272,BC,53.92703,-122.70753
3273,ON,42.9348,-81.2075
3276,QC,48.0958,-77.7625
3279,ON,43.8344,-79.318
3282,ON,43.82688,-79.0586
3283,ON,43.9928,-79.4586
3284,ON,43.5411,-80.2978
3287,ON,43.5447,-80.2324
3290,QC,49.8167,-78.9583
3292,QC,48.1572,-65.8376
3348,SK,58.3562,-109.5996
3350,NB,46.4498,-67.6116
3353,NB,47.063,-67.7767
3356,BC,50.4742,-121.027
3358,ON,43.8709,-78.9167
3361,ON,44.0907,-77.5806
3365,ON,45.035,-79.3128
3374,BC,49.1886,-122.9727
3377,ON,43.1015,-80.4406
3381,QC,48.11372,-77.77765
3382,QC,45.2382,-74.0934
3385,QC,48.9583,-65.5
3388,ON,43.6957,-79.7451
3391,ON,42.8277,-80.1006
3394,NB,45.2788,-66.0249
3395,QC,46.040837,-73.14517
3403,ON,42.97,-79.2497
3406,QC,48.4274,-71.1599
3409,ON,43.6048,-79.5284
3410,MB,54.2139,-101.715
3411,MB,54.8561,-99.9434
3412,MB,56.4758,-99.6415
3413,MB,54.7719,-101.8847
3414,MB,54.771,-101.884
3415,MB,54.7698,-101.8837
3416,ON,42.3225,-82.9974
3419,ON,43.484,-79.6692
3422,ON,44.2159,-76.5553
3424,AB,53.533,-113.4115
3425,BC,49.2701,-123.1047
3426,BC,49.1291,-122.8442
3427,AB,53.5594,-113.5975
3430,ON,43.6963,-79.7234
3433,ON,43.7085,-79.3579
3436,ON,45.02,-74.7457
3438,ON,45.02,-74.7457
3441,QC,45.629326,-73.584865
3444,ON,43.8252,-79.264
3447,ON,43.7108,-79.5561
3450,QC,45.42878,-73.9115
3453,ON,43.5179,-79.8939
3454,QC,46.8417,-71.225
3456,QC,45.5752,-73.4696
3458,ON,43.6015,-79.5245
3460,QC,45.504497,-73.48477
3462,QC,45.525,-73.625
3464,ON,43.709,-79.5714
3466,NS,45.6174,-62.737
3468,NS,44.3853,-64.541
3470,NS,45.0493,-64.653
3472,ON,43.4158,-80.434
3475,ON,43.3457,-80.3178
3476,ON,42.3,-82.9881
3478,ON,42.2933,-82.9613
3480,ON,43.01638,-80.8865
3498,QC,45.566422,-73.524939
3501,AB,54.1419,-115.7042
3502,BC,49.3064,-124.2689
3503,ON,43.262,-79.8262
3505,QC,45.6951,-73.4176
3507,AB,53.4926,-113.4899
3509,QC,45.5614,-73.5567
3511,ON,43.6979,-79.6981
3513,QC,45.561029,-73.538039
3515,QC,45.5867,-73.4644
3517,MB,49.8265,-99.8293
3520,ON,42.1214,-83.1096
3523,AB,53.7897,-112.87828
3526,BC,49.1411,-123.865
3529,BC,49.3004,-123.0156
3541,ON,44.0553,-77.1222
3545,ON,43.34889,-80.40981
3548,QC,46.401,-72.269
3553,ON,43.763,-79.1635
3556,ON,43.7196,-79.2793
3559,ON,43.7762,-79.469
3564,QC,45.4497,-73.66319
3568,QC,45.4362,-73.6618
3571,QC,45.6722,-73.525
3573,ON,43.6332,-79.526
3576,ON,43.6275,-79.5225
3579,ON,43.6333,-79.5233
3580,ON,43.1498,-80.2312
3586,QC,45.5861,-73.4692
3588,ON,44.4972,-80.1925
3590,ON,43.6907,-79.7095
3593,ON,43.115,-79.091
3599,ON,43.7053,-79.8054
3603,BC,49.1431,-123.0183
3606,BC,49.1944,-122.9953
3609,ON,43.728,-79.6957
3610,SK,53.25862,-105.554176
3613,ON,42.85413,-80.71468
3621,ON,43.1409,-79.1873
3623,QC,48.25935,-79.00796
3630,ON,42.3161,-82.996
3633,ON,42.3214,-82.9391
3634,QC,45.6986,-73.4222
3635,QC,45.6292,-73.5447
3643,ON,43.334043,-79.816436
3646,ON,42.9948,-81.2142
3647,QC,45.8319,-73.2611
3649,QC,45.833684,-73.261054
3651,QC,45.4607,-73.6014
3653,QC,45.459107,-73.605684
3655,QC,45.83466,-73.255033
3657,ON,46.1799,-83.0172
3658,ON,43.6534,-79.3475
3662,ON,43.707,-79.7176
3665,ON,42.9825,-81.1689
3668,ON,42.994,-79.2492
3671,ON,43.0623,-79.0526
3674,ON,43.1112,-79.2631
3677,ON,43.1243,-79.0849
3680,ON,43.2003,-79.2607
3683,ON,43.2251,-79.219
3686,ON,42.9065,-79.2511
3698,NS,44.641,-63.5384
3701,ON,42.8375,-80.0517
3704,ON,42.9542,-82.4158
3707,AB,53.5417,-113.3917
3710,BC,49.3023,-122.8843
3713,ON,43.2597,-79.8111
3747,NU,74.7103,-94.7827
3749,AB,53.1801,-115.75445
3750,AB,56.3198,-111.6434
3751,AB,51.2195,-114.6454
3752,AB,50.677832,-110.052695
3753,AB,54.83167,-118.65489
3754,AB,54.5247,-116.7943
3755,SK,53.1273,-109.2129
3756,AB,52.5537,-111.694
3757,AB,54.1309,-115.5467
3758,AB,53.2045,-116.8112
3759,ON,43.7154,-79.6845
3764,ON,43.9057,-78.8598
3766,ON,43.0169,-81.1716
3768,MB,49.9273,-97.0168
3769,ON,48.3742,-89.2437
3772,SK,50.5223,-104.6403
3775,AB,51.00073,-114.03439
3778,ON,43.3615,-80.9642
3781,BC,49.3025,-123.011
3784,ON,44.3289,-76.1594
3787,ON,43.1716,-80.2345
3790,ON,43.4198,-80.3708
3793,ON,44.2087,-76.7164
3794,QC,48.3528,-79.05
3796,QC,45.4917,-73.7417
3799,QC,45.5383,-73.6576
3802,BC,49.0999,-117.7178
3803,ON,43.5784,-79.5476
3805,ON,43.5698,-79.5599
3807,ON,44.6603,-75.5978
3808,ON,44.3284,-81.5931
3810,ON,48.5344,-80.3416
3812,QC,45.429756,-73.167875
3815,ON,42.9722,-81.2702
3818,BC,49.8602,-119.5927
3821,AB,50.0866,-110.7167
3824,ON,43.8578,-78.9097
3827,NS,44.3668,-64.2958
3828,QC,48.5625,-78.1625
3830,AB,51.1313,-114.011
3832,AB,53.3087,-113.5853
3834,SK,52.1706,-106.6847
3836,ON,48.3675,-89.3179
3838,NL,47.6134,-52.7448
3840,ON,45.0944,-75.3553
3842,QC,45.3136,-73.23
3843,ON,43.2754,-80.0465
3845,ON,43.5575,-80.2834
3847,ON,43.0593,-79.1123
3850,ON,44.7504,-79.8906
3853,ON,43.8809,-78.9221
3854,ON,45.6295,-79.409
3855,ON,42.81,-80.0967
3857,ON,42.8337,-80.1006
3859,ON,43.2332,-79.7315
3861,ON,48.5212,-81.1207
3864,ON,43.1329,-80.294
3867,QC,45.5111,-73.69
3870,ON,43.8643,-78.8645
3873,ON,42.318600000000004,-82.9346
3875,QC,45.4827,-71.664
3877,ON,43.1567,-80.2294
3880,ON,43.1365,-80.2448
3883,ON,42.8286,-81.2616
3886,ON,42.2967,-82.9324
3889,ON,43.6029,-79.5785
3890,ON,43.6007,-79.532
3893,ON,43.8754,-78.869
3895,QC,45.6257,-73.8514
3897,QC,45.6417,-73.5167
3899,ON,43.5012,-79.6101
3901,ON,43.3901,-79.73
3903,AB,53.5505,-113.3589
3905,BC,49.27958,-122.884353
3907,BC,49.6602,-115.9561
3910,AB,53.529649,-113.495611
3912,AB,53.472878,-113.616936
3914,ON,43.8282,-79.2582
3916,QC,45.62731,-73.50475
3919,ON,43.5936,-79.5194
3921,ON,43.7593,-79.1662
3923,ON,43.6734,-79.2792
3925,ON,43.4936,-79.6419
3927,ON,43.8771,-79.4267
3928,QC,46.7592,-71.1914
3931,AB,51.9153,-113.5781
3933,AB,58.5555,-118.9159
3935,BC,58.8311,-121.3859
3937,AB,54.2848,-115.698
3939,AB,51.526,-113.88
4409,ON,43.3657,-80.9498
4410,ON,43.3633,-80.9893
4411,ON,43.4617,-81.1908
4412,ON,43.6486,-79.8843
4413,ON,43.8036,-79.5472
4414,ON,43.3887,-79.7579
4415,ON,44.334,-76.1711
4416,ON,42.2761,-83.0851
4417,ON,43.7564,-79.7069
4418,ON,43.4669,-80.4634
4419,ON,45.596,-76.7492
4420,ON,43.5072,-80.5429
4421,ON,42.2828,-82.9768
4422,ON,43.740216,-79.53262
4423,ON,43.5581,-80.2704
4424,ON,43.4315,-79.7148
4425,ON,43.8144,-79.6805
4426,ON,43.792,-79.2531
4427,ON,43.5183,-79.9019
4428,ON,43.6914,-79.709
4429,ON,43.6887,-79.7245
4430,ON,44.3601,-79.6698
4431,ON,42.031,-82.5867
4432,ON,42.5825,-82.4038
4433,ON,43.8304,-79.2545
4434,ON,44.3527,-79.6817
4435,ON,43.7667,-79.15
4436,ON,43.1437,-80.294
4437,ON,43.2532,-79.0767
4438,ON,43.3798,-79.7894
4439,ON,42.9917,-81.2127
4440,ON,43.0545,-79.0856
4441,ON,45.0042,-74.9908
4442,ON,45.1331,-74.5788
4443,ON,43.6351,-79.5295
4444,ON,44.0554,-79.4206
4445,ON,43.7044,-79.5803
4446,QC,45.4251,-73.9048
4447,ON,43.5518,-80.2888
4448,ON,43.8711,-78.8683
4449,QC,45.473587,-73.560718
4450,AB,53.5197,-113.3742
4451,ON,43.67131,-79.59631
4452,BC,49.196,-123.159
4453,MB,49.9111,-97.2433
3941,AB,51.69089,-114.477663
3943,SK,50.5331,-108.284
3945,ON,43.4698,-79.682
3946,QC,45.456872,-73.725793
3949,ON,43.5207,-79.9113
3951,ON,43.7873,-79.4765
3953,QC,46.0377,-73.1507
3956,ON,43.8578,-78.9261
3959,AB,55.2481,-114.514
3962,ON,42.9025,-82.4511
3965,ON,42.9334,-81.2489
3968,ON,42.93339,-81.24926
3971,ON,43.8373,-79.029
3974,AB,53.531993,-113.364925
3977,SK,52.1982,-106.6218
3980,ON,43.6123,-79.5426
3983,ON,43.5026,-79.6367
3986,ON,43.3607,-80.9973
3991,ON,43.6912,-79.7219
3992,NS,46.2358,-60.0386
3994,NS,45.5872,-61.3489
3996,NS,45.6202,-62.6498
3998,NS,44.6764,-63.5961
4000,NS,46.31948,-60.32856
4002,AB,53.54435,-113.37401
4004,AB,53.5045,-113.4232
4006,AB,50.9713,-113.9834
4008,AB,53.03028,-112.81333
4010,SK,50.5171,-104.6403
4012,ON,42.9751,-79.2056
4014,ON,42.9417,-81.25
4017,ON,42.9333,-81.2052
4020,ON,42.9316,-81.2058
4023,ON,43.7049,-79.5981
4024,NB,47.8992,-65.8339
4027,NB,47.9051,-65.8503
4030,ON,49.7753,-94.4877
4033,BC,49.1961,-123.1212
4036,ON,48.4634,-81.2474
4039,QC,45.0486,-72.3847
4042,QC,45.8883,-72.5181
4045,ON,43.2625,-79.7857
4048,SK,50.4843,-104.5794
4054,QC,45.568195,-73.547528
4057,ON,43.3701,-79.7931
4060,QC,48.1157,-77.78
4063,BC,53.92344,-122.68702
4065,BC,49.2846,-122.9684
4068,QC,46.8242,-71.2153
4071,QC,45.6436,-73.5583
4097,MB,49.9166,-96.9978
4098,ON,45.5014,-74.6667
4099,SK,50.428715,-105.19838
4101,NB,45.2838,-66.0102
4110,ON,44.3695,-79.7034
4128,QC,45.825,-72.4208
4131,ON,43.8058,-79.3417
4136,AB,54.7729,-110.579
4138,AB,54.1854,-116.2104
4140,AB,51.4001,-114.0343
4142,AB,53.7575,-113.1499
4144,AB,51.9845,-114.7438
4146,AB,51.9265,-114.5427
4148,AB,54.2595,-117.2165
4150,AB,54.42985,-116.89136
4152,AB,53.039632,-115.957159
4155,ON,42.9521,-82.3664
4157,SK,49.315,-102.63297
4159,AB,55.9141,-115.13621
4161,AB,52.0353,-115.1377
4165,AB,53.456206,-113.487312
4169,ON,43.3712,-80.2791
4172,ON,43.6957,-79.6592
4173,ON,43.7512,-79.7168
4175,ON,43.7221,-79.2814
4181,ON,43.2378,-81.1341
4183,ON,43.7579,-79.5448
4185,ON,42.9493,-79.0543
4187,ON,42.4964,-81.8091
4194,SK,50.2703,-107.7711
4197,ON,44.25036,-76.5094
4200,AB,50.9831,-114.0409
4204,NS,46.1492,-60.1841
4205,ON,43.34678,-79.81432
4210,ON,43.7108,-79.6919
4221,NT,62.4512,-114.4076
4249,ON,43.701,-79.5912
4268,PE,46.2383,-63.1182
4300,BC,49.18028,-122.67164
4301,BC,50.0124,-119.392
4302,BC,49.1256,-123.1594
4303,BC,49.8833,-119.4417
4304,BC,58.6539,-122.6892
4305,BC,56.1508,-120.6679
4306,BC,55.5719,-121.9416
4307,BC,49.18086,-122.91516
4308,BC,49.2722,-123.14429
4309,BC,50.6609,-120.5003
4310,BC,49.1975,-123.0719
4311,ON,43.6413,-79.6243
4313,NS,46.1475,-60.1887
4314,ON,42.804,-80.1023
4315,NS,44.694,-63.5874
4316,NL,47.798,-53.9938
4317,NS,45.2393,-63.3347
4318,NS,45.258123,-63.287215
4319,QC,45.5862,-73.6165
4320,QC,45.363454,-71.855972
4321,QC,45.423862,-73.642548
4322,QC,45.601807,-73.588526
4323,QC,46.466755,-71.039346
4324,QC,46.27583,-70.99806
4325,QC,46.2708,-70.9958
4326,QC,45.589664,-73.730203
4327,QC,45.3874,-72.766
4328,QC,45.300992,-74.203028
4329,QC,46.075,-71.3292
4330,QC,46.6236,-71.7361
4331,QC,45.8947,-73.1387
4332,QC,46.6494,-71.3092
4333,QC,45.48418,-73.715687
4334,QC,47.8955,-69.0154
4335,QC,45.5356,-73.6425
4336,QC,45.1958,-72.7458
4337,QC,46.5428,-71.6197
4338,QC,45.4499,-73.607
4339,QC,45.4777,-73.5794
4340,QC,48.3469,-64.6825
4341,QC,45.385416,-72.779274
4342,QC,46.001217,-72.337729
4343,QC,45.625083,-73.83467
4344,QC,45.4333,-73.8417
4345,QC,45.3917,-71.9542
4346,QC,45.5284,-73.6639
4347,QC,45.255,-74.1678
4348,QC,45.6413,-73.5591
4349,QC,46.495623,-72.717894
4350,NB,46.6794,-64.8665
4351,QC,46.6528,-71.5519
4352,QC,46.7917,-71.2958
4353,QC,46.193432,-72.136931
4354,QC,45.7488,-73.4678
4355,QC,45.434,-73.695
4356,QC,45.3918,-74.0402
4357,QC,45.2569,-73.6119
4358,ON,43.9123,-80.113
4359,ON,44.3659,-78.7295
4361,QC,45.495142,-73.672353
4362,QC,45.4326,-73.4708
4363,QC,45.4458,-73.6233
4364,QC,45.4469,-73.6231
4365,QC,45.4262,-73.6403
4366,QC,45.5919,-73.5808
4367,QC,46.603522,-70.876723
4368,QC,46.599229,-70.868314
4369,QC,45.7826,-74.0294
4370,QC,45.6611,-73.5194
4371,QC,45.5599,-73.5257
4372,QC,46.8628,-71.3646
4373,QC,46.5333,-71.65
4374,QC,45.4775,-73.3931
4375,QC,45.5694,-73.9167
4376,QC,45.6292,-74.6
4378,QC,45.297655,-73.256733
4379,QC,45.4492,-73.6055
4380,QC,45.6278,-73.4997
4381,QC,45.82,-73.2597
4382,QC,46.1708,-71.875
4383,QC,45.4695,-73.71088
4384,QC,45.517162,-73.626697
4385,QC,45.522202,-73.490483
4386,QC,46.6303,-72.64
4387,BC,49.2076,-123.11
4388,QC,45.748609,-73.480763
4389,QC,46.752739,-71.43523
4390,QC,46.8625,-71.8458
4391,QC,45.643826,-73.568131
4392,QC,45.57404,-73.91606
4393,QC,45.6496,-73.5152
4394,QC,45.5756,-73.7217
4395,QC,45.4536,-73.7194
4396,QC,45.344,-73.6783
4397,QC,46.3668,-72.3984
4398,QC,45.4828,-73.7103
4399,QC,45.525424,-73.671974
4400,ON,45.0283,-74.7596
4401,QC,45.6283,-72.9259
4402,QC,45.4,-73.6
4403,QC,45.554704,-73.922882
4404,QC,45.58056,-73.729951
4405,QC,45.7244,-73.6975
4406,QC,45.574664,-73.255816
4407,QC,45.4318,-73.6464
4408,ON,42.3178,-83.0046
4454,QC,45.4581,-73.7485
4455,AB,53.307436,-113.584646
4456,QC,45.6833,-74.0292
4457,AB,51.1324,-114.0116
4458,ON,43.7065,-79.5231
4459,ON,43.6468,-79.6184
4460,ON,43.1907,-79.1895
4461,ON,43.4187,-80.0673
4462,ON,43.613137,-79.526376
4463,ON,42.7879,-81.1682
4464,ON,43.7032,-79.6979
4465,ON,43.7247,-79.296
4466,ON,43.7954,-79.5045
4467,BC,49.17279,-122.94501
4468,AB,53.72827,-113.23552
4469,ON,43.8151,-79.502
4470,ON,43.7679,-79.5426
4471,ON,43.6151,-79.5723
4472,ON,42.58307,-82.39916
4473,ON,43.7143,-79.8081
4474,ON,43.6559,-79.6654
4475,ON,43.3719,-80.282
4476,ON,43.61911,-79.5424
4477,ON,43.6606,-79.4457
4478,ON,43.5404,-79.709
4479,ON,42.9364,-82.3763
4480,ON,44.7846,-75.3773
4481,ON,43.2323,-79.7042
4482,ON,43.2371,-79.7358
4483,ON,43.2338,-79.7151
4484,ON,43.495,-80.5408
4485,ON,43.8094,-79.2419
4486,ON,45.3437,-75.7086
4487,ON,43.6843,-79.6667
4488,ON,43.8123,-79.5023
4489,ON,43.3661,-80.9541
4490,ON,43.1551,-80.2328
4491,ON,42.9292,-81.183
4492,ON,45.3383,-75.8975
4493,ON,43.6142,-79.4982
4494,ON,43.2279,-79.7151
4495,ON,44.115,-77.5939
4496,ON,44.195,-77.3751
4497,ON,43.6923,-79.4904
4498,ON,43.7706,-79.5572
4499,ON,43.3694,-80.9534
4500,ON,43.8805,-79.4264
4501,ON,43.8187,-79.5055
